Images,modernDoor,oldDoor,flushDoor,panelledDoor,whiteDoor,brownDoor
FlushDoor (47).png,0.02450389973819256,2.236330587379598e-08,0.9747211337089539,3.222111786271853e-07,8.86912766873138e-06,0.0007656823145225644
FlushDoor (48).png,4.651667495636502e-06,3.616068219598062e-13,0.5418215990066528,2.801549999276176e-05,2.565682734712027e-06,0.4581431448459625
FlushDoor (5).png,0.6184772253036499,2.5532173597575536e-10,7.186288786265038e-10,2.9667397427601827e-08,0.0014191396767273545,0.3801036477088928
FlushDoor (50).png,0.050742220133543015,2.6391461932506743e-11,0.947957456111908,5.159897398243629e-08,2.0189190763630904e-08,0.0013003915082663298
FlushDoor (51).png,0.052855756133794785,0.36993852257728577,0.04261360317468643,1.6312372963511734e-07,8.303795038955286e-05,0.5345088839530945
FlushDoor (52).png,8.134486417787912e-10,0.00020270812092348933,6.125593188244238e-08,0.0009459913126192987,3.776761570151166e-09,0.9988511800765991
FlushDoor (53).png,0.003113092388957739,1.3808681975646664e-10,9.895296898321249e-06,0.0031268985476344824,3.585832075714279e-08,0.9937500357627869
FlushDoor (57).png,3.2574542274232954e-05,1.5930615715475938e-09,0.19921879470348358,0.7997965216636658,1.9351933389089027e-09,0.000952141999732703
FlushDoor (61).png,0.9954730868339539,5.543380424827271e-12,2.926372246747633e-07,1.0788873794354004e-07,5.454441585894809e-12,0.004526588600128889
FlushDoor (62).png,1.5354709503867525e-08,6.963941645565797e-10,6.024622207362329e-12,1.2305059726713807e-06,0.999855637550354,0.00014311974518932402
FlushDoor (63).png,7.209164778032573e-06,7.694410386616113e-11,0.8362894654273987,1.7096808413441522e-09,3.3174714531014615e-07,0.1637030988931656
FlushDoor (64).png,0.0001437626633560285,7.198360241211788e-10,3.572316200006753e-05,0.9692078232765198,5.00715202633728e-07,0.030612271279096603
FlushDoor (65).png,2.5930766867077182e-08,1.3041895461398919e-15,6.561306520325161e-08,9.262156527256593e-05,2.489343731149063e-10,0.9999072551727295
FlushDoor (67).png,0.9993698000907898,1.583226822213235e-13,2.596820252165344e-07,6.894176340921376e-10,5.033057732362067e-06,0.0006249951547943056
FlushDoor (72).png,8.57948834891431e-05,1.7828202455993925e-11,0.1072557345032692,9.913604157962656e-15,3.066161102793785e-09,0.8926584720611572
FlushDoor (75).png,8.602455636719242e-06,2.5832304299659194e-14,6.3102095737122e-05,5.627583732348285e-09,3.273291739654821e-14,0.9999282360076904
FlushDoor (76).png,8.839975862429128e-08,3.028577943986477e-10,2.420028124561213e-07,0.0002462994307279587,3.796113290377434e-08,0.9997532963752747
FlushDoor (79).png,4.2150502532756207e-10,3.948838218220674e-12,2.3930952774975367e-09,6.91320281021035e-07,1.5914390031485093e-12,0.9999992847442627
FlushDoor (8).png,3.382431896170601e-05,7.519352978810345e-13,1.5601170161971822e-05,1.8228230036498871e-10,1.7880869751703016e-15,0.9999505281448364
FlushDoor (9).png,0.937764585018158,2.889690873739137e-12,0.0009642111836001277,0.0011723974021151662,3.009331976500107e-06,0.06009582430124283
FlushDoor (91).png,0.9983787536621094,6.857117096359389e-09,0.0014625218464061618,5.821100330649642e-06,7.620955670972762e-07,0.00015219944179989398
FlushDoor (97).png,2.455064417820202e-13,2.0232546193987844e-10,0.00047996037756092846,2.5515475013870512e-14,0.9995200634002686,9.693304440908969e-15
FlushDoor (99).png,0.12212387472391129,7.864930928747071e-10,0.8772900700569153,1.904502362877765e-16,0.0005625162739306688,2.357049561396707e-05
LouveredDoor (1).png,1.6489184417878278e-05,2.436835178087904e-10,7.549119374061775e-08,0.9999810457229614,8.083985925111392e-09,2.4149637738446472e-06
LouveredDoor (10).png,0.03940969333052635,1.1919184389475035e-11,9.347930784997516e-08,0.9526556134223938,4.309954171333175e-09,0.007934564724564552
LouveredDoor (100).png,0.946276843547821,0.0007957107736729085,9.588308813590629e-09,0.009331488981842995,0.04359574615955353,2.3718905595160322e-07
LouveredDoor (102).png,0.000686705345287919,5.9607158618690814e-12,0.005751118063926697,0.9835002422332764,0.010055403225123882,6.523899628518848e-06
LouveredDoor (104).png,0.002985329832881689,2.254268820223171e-12,1.0823550944394356e-08,0.9959606528282166,4.854941781928801e-09,0.0010540111688897014
LouveredDoor (105).png,0.14383193850517273,2.6583771614241414e-05,2.774162385321688e-05,0.006071319337934256,0.08239684253931046,0.767645537853241
LouveredDoor (106).png,5.997134735480358e-07,2.155188383312634e-08,5.26444168258422e-08,0.999998927116394,1.0087877189923509e-16,3.703871982452256e-07
LouveredDoor (107).png,4.2550029472065987e-11,3.6251437298042817e-25,4.690924038097677e-11,1.0,4.346727102474411e-19,1.87606570278831e-08
LouveredDoor (108).png,0.003899216651916504,2.577818136728638e-08,0.005017706658691168,0.04103638976812363,0.9486340880393982,0.0014125690795481205
LouveredDoor (109).png,0.006614584010094404,1.7890288006583432e-07,0.00030403328128159046,0.993081271648407,2.0826541175227725e-14,1.2423331696709283e-08
LouveredDoor (11).png,2.271315080459857e-10,0.0009015729301609099,9.724581979519281e-14,0.9990983009338379,6.436277457024082e-18,1.5109306161775748e-07
LouveredDoor (110).png,1.460064567027075e-07,4.1313788301522436e-07,0.0037064612843096256,1.7577971078708288e-08,0.996292769908905,1.368468076634599e-07
LouveredDoor (111).png,0.000130174434161745,0.021128611639142036,0.0013975438196212053,0.0002801839727908373,9.503825992851489e-08,0.9770633578300476
LouveredDoor (112).png,0.9927587509155273,1.2146872396812114e-10,0.0009728539153002203,0.006258999928832054,9.519495506538078e-06,9.081124269063589e-17
LouveredDoor (113).png,7.253602802848036e-07,1.3191163419012334e-14,2.995747294676221e-08,0.9999992847442627,5.613436337362084e-20,1.4825193156431382e-11
LouveredDoor (114).png,0.5709521174430847,1.8415107831096407e-14,5.649891665626683e-10,0.0009674749453552067,5.831786876325795e-13,0.42808037996292114
LouveredDoor (115).png,0.0019563096575438976,5.771494948625389e-10,0.004395312629640102,0.2744963765144348,0.71915203332901,8.340039769905161e-11
LouveredDoor (116).png,0.0008601112640462816,1.0318743065952998e-13,6.406772889988588e-10,0.9991382360458374,1.116301129766746e-13,1.6994695215544198e-06
LouveredDoor (117).png,7.886211278673727e-06,4.187481916773095e-09,0.936781108379364,0.05926824361085892,1.6219577219089842e-06,0.003941026981920004
LouveredDoor (118).png,0.01982659287750721,8.198376005852381e-12,2.529649201221673e-08,0.14063404500484467,0.8395308256149292,8.517512469552457e-06
LouveredDoor (119).png,0.9887151122093201,4.0355272762353396e-16,1.7451786682443071e-09,7.468323747161776e-05,0.011209839954972267,3.8851976569276303e-07
LouveredDoor (12).png,3.331643711135257e-06,1.7583452915914677e-08,1.3003973435843363e-06,0.9998936653137207,3.092339231902663e-11,0.00010169557936023921
LouveredDoor (120).png,0.0021981047466397285,2.6234228123200865e-09,0.12266739457845688,0.20213328301906586,4.613870174807744e-08,0.6730011701583862
LouveredDoor (121).png,1.0027318558814002e-10,4.619550519890936e-09,5.840906869281071e-09,0.9999637603759766,3.6279820051277056e-05,1.2195263245431964e-13
LouveredDoor (122).png,0.0009324934799224138,2.7364410470909206e-07,1.0639480052532235e-07,0.9990671277046204,6.795597973230372e-10,3.962856709449625e-09
LouveredDoor (123).png,0.882224977016449,1.4157308214635123e-07,0.09911590069532394,0.0031664951238781214,1.5496076230192557e-05,0.015477018430829048
LouveredDoor (125).png,7.183345474004454e-07,1.9125703625000323e-12,2.3631433615500796e-11,0.9996047616004944,8.168549170406436e-12,0.00039456109516322613
LouveredDoor (128).png,0.0026846365071833134,4.93279528335222e-10,0.09726012498140335,2.0366779374114685e-09,0.9000552892684937,5.3139822403514e-11
LouveredDoor (129).png,0.003448380157351494,1.6567904594921856e-06,9.424213203601539e-05,2.4506363952014887e-11,0.9963850975036621,7.065521640470251e-05
LouveredDoor (13).png,1.3249215271571302e-06,2.3261921555661758e-10,4.300865441564383e-07,0.9995647072792053,0.00043344221194274724,2.5456031512181626e-15
LouveredDoor (131).png,0.0005304662627168,1.9761464686851582e-10,7.021794772299472e-06,0.9993532299995422,9.005743208945205e-07,0.00010828836093423888
LouveredDoor (133).png,0.042401332408189774,2.971952908255408e-21,0.9575982689857483,2.975627069190523e-07,7.291022785516077e-10,3.7204703762228064e-09
LouveredDoor (134).png,0.06310147792100906,1.193081571038146e-11,0.0003280183591414243,0.9028915166854858,0.03367903456091881,1.0326102639623969e-08
LouveredDoor (136).png,0.0026255531702190638,2.1088108042022213e-06,0.01020238921046257,1.1973547771049198e-06,0.9870942234992981,7.445394294336438e-05
LouveredDoor (137).png,0.000557128747459501,1.7459925081861967e-15,0.9994428753852844,5.0112509697441965e-09,6.089982034288011e-13,1.2758936962509182e-10
LouveredDoor (138).png,0.6217634081840515,8.47981063145653e-09,0.007389983627945185,0.25950613617897034,4.3223204215792066e-07,0.11134003847837448
LouveredDoor (139).png,6.486940407057773e-08,2.9762178832548614e-10,1.0029128638677776e-08,0.9956285953521729,0.004371298477053642,2.0174523943788936e-12
LouveredDoor (14).png,3.323308295222205e-10,5.723187325261652e-15,4.785243856437853e-14,1.0,1.1383729734870711e-16,5.924154531733797e-14
LouveredDoor (140).png,7.228515528368007e-07,7.04262349009472e-19,0.02659178152680397,0.9733667373657227,4.076266850461252e-05,3.134676370141563e-17
LouveredDoor (142).png,9.164315315501881e-07,1.537947720564592e-11,0.03356729447841644,0.9662726521492004,0.00015913859533611685,4.738963128164686e-12
LouveredDoor (144).png,5.51392176362242e-08,1.909369364005986e-12,2.2187414128183036e-09,0.9137437343597412,0.08625609427690506,1.1884042638854453e-09
LouveredDoor (145).png,0.008256044238805771,1.376297831257034e-08,0.9907093048095703,3.348070432007688e-11,0.0010346905328333378,1.1039006375668237e-09
LouveredDoor (146).png,0.9999730587005615,1.5185006145250383e-17,3.264405856739927e-09,3.478996951633562e-11,1.7819055150684882e-13,2.6960302420775406e-05
LouveredDoor (15).png,7.802249513133575e-09,2.3118904027469073e-16,2.667828180591414e-10,1.0,9.400456589737377e-20,3.1304503433915443e-10
LouveredDoor (150).png,0.7935889363288879,1.3813527743877785e-07,6.467688945122063e-05,0.0010623428970575333,3.1180604764813324e-07,0.20528365671634674
LouveredDoor (151).png,0.15838691592216492,0.009705103933811188,1.423173671355471e-05,0.0015112102264538407,0.8302680850028992,0.00011442114919191226
LouveredDoor (153).png,5.2076570682402235e-06,2.8542743847591526e-17,3.549626981236287e-10,0.9999942779541016,1.839847793690227e-21,4.678254867940268e-07
LouveredDoor (154).png,4.086640004175024e-08,3.117944880688846e-14,0.9524147510528564,6.59767392789945e-05,0.047519341111183167,2.6403577200605384e-14
LouveredDoor (155).png,0.05575066804885864,4.6973651635084934e-09,0.0032010136637836695,3.41091460360609e-14,0.9393608570098877,0.001687433454208076
LouveredDoor (156).png,0.9299377799034119,0.06499367952346802,1.5421024727402255e-05,4.497905683820136e-05,0.005008104722946882,2.8296451404230538e-08
LouveredDoor (157).png,0.0012679602950811386,0.00020256450807210058,0.10507521033287048,0.023043952882289886,0.8704103231430054,2.8451710321064638e-08
LouveredDoor (158).png,2.105858948198147e-05,1.7013205622952443e-14,0.17364434897899628,0.7042872309684753,0.12204736471176147,4.1017602234525016e-16
LouveredDoor (159).png,0.0030139065347611904,1.31670441216869e-09,0.994872510433197,0.0019103261874988675,3.442943629847206e-13,0.0002031677431659773
LouveredDoor (16).png,0.0036513865925371647,1.669018048766624e-11,4.234418156556785e-05,1.3497483131175159e-09,3.1980603061587676e-14,0.996306300163269
LouveredDoor (161).png,8.689861715538427e-05,1.165286671409721e-13,0.0009187821415252984,0.6697520017623901,3.028555185600318e-16,0.3292423188686371
LouveredDoor (162).png,0.004806622862815857,1.9665355566189646e-08,6.631759606534615e-05,0.8705205917358398,0.11132125556468964,0.013285288587212563
LouveredDoor (163).png,3.3701007851050235e-06,1.410785550881588e-13,0.0008673557895235717,0.0006664672400802374,0.9984627962112427,1.5165984787457454e-12
LouveredDoor (164).png,9.874817806121428e-06,1.1537778822894463e-14,3.3889579510726353e-13,0.9999899864196777,3.857484180035597e-15,1.661217794435288e-07
LouveredDoor (165).png,0.12397527694702148,5.0163928566604454e-11,2.818932216541725e-07,4.428349348017946e-05,0.8759800791740417,4.935574615672067e-09
LouveredDoor (166).png,6.292137033625522e-09,0.9986652135848999,2.424394811696793e-14,0.001334831234999001,4.93781403552361e-16,1.5535317476889077e-10
LouveredDoor (167).png,0.002057797508314252,0.2905573546886444,0.37957167625427246,2.2206149878911674e-05,5.928178954672791e-14,0.32779091596603394
LouveredDoor (17).png,4.200469447823707e-07,7.606168472840125e-11,0.9999924898147583,4.891914651139473e-11,6.948667305550771e-06,1.1775155428495054e-07
LouveredDoor (170).png,0.0561310313642025,3.916742485898794e-08,0.0023385409731417894,0.9412491321563721,2.4047357438661265e-09,0.00028135202592238784
LouveredDoor (172).png,0.0005470290197990835,0.002569465432316065,0.000915081356652081,5.652314212056808e-05,0.9959119558334351,4.8928125440106385e-11
LouveredDoor (173).png,5.913337730589774e-08,3.3178783469763377e-16,5.833892828377429e-06,0.999992847442627,4.968580389750254e-16,1.3090475476928987e-06
LouveredDoor (175).png,0.00012832487118430436,6.247945411909372e-14,3.856931840573452e-08,0.9998699426651001,2.211306631512075e-13,1.7040910051946412e-06
LouveredDoor (176).png,0.10658663511276245,7.669546562283358e-07,0.034428756684064865,0.8589838743209839,2.982550595387323e-10,6.075488556689379e-09
LouveredDoor (177).png,0.0051509966142475605,1.4531481486862452e-12,3.026574177056318e-06,0.9948455095291138,4.801100885742926e-07,6.907579434660416e-13
LouveredDoor (18).png,0.0017087198793888092,8.675557085333248e-15,0.9982909560203552,3.173022662394942e-07,4.3798797921823507e-10,8.63827781007187e-14
LouveredDoor (180).png,0.14772094786167145,5.420986781246029e-05,0.0052375164814293385,0.6974413990974426,0.1481679230928421,0.0013779705623164773
LouveredDoor (181).png,5.529780011670482e-08,7.988854716645122e-11,1.8966711650136858e-05,3.423033831495559e-06,0.9999775886535645,1.2221763878716985e-10
LouveredDoor (182).png,2.744581593105977e-07,7.217186516689083e-19,0.9316688776016235,0.06832919269800186,1.6671584717187216e-06,1.5885272833466094e-14
LouveredDoor (183).png,0.0002540537097956985,7.860636004142305e-15,7.300611173377547e-07,0.9997451901435852,3.7888913990273847e-16,5.3181796744183885e-09
LouveredDoor (186).png,0.2517194151878357,0.3703972101211548,1.887637601782899e-08,0.01213641557842493,2.8579192346001037e-09,0.36574694514274597
LouveredDoor (187).png,8.959559316679133e-09,8.791745543385021e-13,2.6786428861669265e-05,4.961817126059032e-07,0.9999727010726929,4.2334283187296304e-14
LouveredDoor (189).png,7.884236401878297e-05,0.040896233171224594,4.3287977860018145e-06,0.9540892243385315,4.860037847720378e-07,0.004930936265736818
LouveredDoor (19).png,0.0004685367166530341,5.667039658874273e-06,0.0007653295760974288,2.7015674142205626e-09,1.340583276032703e-05,0.9987469911575317
LouveredDoor (190).png,5.2707310516098005e-08,1.7223377671987672e-12,2.420911187073216e-05,0.9999722242355347,3.499060539979837e-06,1.652462888745987e-11
LouveredDoor (191).png,0.12125158309936523,4.8901416249691465e-08,0.043986838310956955,0.13776130974292755,0.6968183517456055,0.0001818554155761376
LouveredDoor (192).png,0.9994927644729614,2.3215646419161295e-11,0.0005071574705652893,1.74008150111149e-08,7.728739523371608e-13,1.5223233784666945e-09
LouveredDoor (193).png,9.9193209202042e-10,6.011006367881585e-17,2.617286725126178e-07,0.001232422306202352,1.913529404373726e-11,0.9987673759460449
LouveredDoor (195).png,9.094920869756606e-07,2.49714329214612e-08,1.8822533809359498e-10,0.9999598264694214,1.0563641628102971e-10,3.9172653487185016e-05
LouveredDoor (196).png,2.256583375020993e-12,3.378974617468389e-13,5.574673500596816e-10,3.474929455293818e-09,1.0,2.0330616530561674e-12
LouveredDoor (2).png,2.9663414835567892e-08,1.0720663926370132e-14,3.5710971246771805e-07,0.5380577445030212,8.566638442134797e-17,0.46194183826446533
LouveredDoor (20).png,0.999569833278656,2.6804142130680553e-13,3.17806794214448e-08,0.0003944389463867992,9.34190130309244e-14,3.573816502466798e-05
LouveredDoor (202).png,0.9143741130828857,1.1179912551284588e-09,0.0032052735332399607,0.016203872859477997,0.06442680954933167,0.0017898930236697197
LouveredDoor (203).png,0.0005513205542229116,1.6100524247164572e-09,1.8277043523085013e-07,9.053255780600011e-06,0.9994000196456909,3.9471033232985064e-05
LouveredDoor (204).png,0.00017671399109531194,4.5030545590095394e-13,0.857552170753479,0.14226552844047546,3.474729055596981e-06,2.0952170416421723e-06
LouveredDoor (206).png,0.00018168377573601902,1.7065344970479401e-10,6.682978437311249e-06,0.9997941851615906,1.7194750829812168e-15,1.7558473700773902e-05
LouveredDoor (209).png,1.3632298987431568e-06,2.7185897977233253e-09,2.558690084697446e-06,2.4092644324014145e-08,0.9999920129776001,4.026613169116899e-06
LouveredDoor (21).png,6.04225336431341e-10,1.8834595816026416e-14,4.209386474940402e-07,0.9999158382415771,8.364669338334352e-05,8.647265195560472e-12
LouveredDoor (210).png,1.3534203091580821e-08,1.3967523045721464e-05,5.3975708451392546e-12,0.8948602676391602,5.209111276990874e-16,0.1051257848739624
LouveredDoor (211).png,1.8197390261320834e-09,2.404997248984901e-14,1.0,3.3288800604935886e-09,8.671127235368006e-17,5.4999060522336295e-15
